age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
36,Federal-gov,1293577,Assoc-acdm,7,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,37426,1580,64,Thailand,<=50K
74,Local-gov,1205002,Assoc-acdm,4,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,1543,1225,56,India,<=50K
36,Self-emp-inc,885704,5th-6th,10,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,6634,3362,53,Cuba,<=50K
70,Private,1076648,5th-6th,15,Widowed,Machine-op-inspct,Wife,Other,Male,44857,3537,53,Canada,<=50K
75,Self-emp-not-inc,870115,11th,7,Never-married,Exec-managerial,Own-child,Other,Male,75019,51,63,Puerto-Rico,<=50K
50,Local-gov,692392,Bachelors,16,Divorced,Adm-clerical,Wife,White,Female,99684,26,40,Germany,<=50K
71,Self-emp-inc,1008229,11th,12,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,3096,3096,11,Thailand,<=50K
37,Private,45754,10th,13,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,50251,3237,3,Portugal,<=50K
22,State-gov,1233868,HS-grad,1,Divorced,Machine-op-inspct,Own-child,White,Female,47611,694,85,Vietnam,<=50K
24,Local-gov,478204,Preschool,7,Never-married,Adm-clerical,Own-child,Black,Male,66154,3430,35,Dominican-Republic,<=50K
50,Federal-gov,818118,HS-grad,8,Never-married,Protective-serv,Own-child,Black,Male,32379,760,10,Philippines,<=50K
83,Never-worked,995020,11th,16,Married-AF-spouse,Transport-moving,Other-relative,White,Female,85764,1410,55,Haiti,<=50K
26,Without-pay,496761,Some-college,13,Married-civ-spouse,Transport-moving,Own-child,Other,Male,55281,559,17,Dominican-Republic,<=50K
50,Private,501028,Preschool,10,Divorced,Protective-serv,Other-relative,Black,Female,25497,2243,90,Dominican-Republic,>50K
69,Never-worked,273774,Prof-school,14,Married-AF-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,61306,2883,85,Hungary,<=50K
31,Private,158806,Doctorate,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,1058,835,8,Laos,<=50K
70,Federal-gov,1315416,7th-8th,3,Never-married,Handlers-cleaners,Not-in-family,Black,Female,32983,3726,37,Hungary,<=50K
39,Never-worked,777592,11th,14,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,33794,3482,70,South,>50K
76,Never-worked,1016200,HS-grad,13,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,85875,1034,96,Dominican-Republic,<=50K
59,Private,240623,Some-college,8,Widowed,Adm-clerical,Husband,Other,Male,10022,2127,16,Laos,<=50K
57,Private,1272724,Some-college,6,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,93412,1832,82,Vietnam,>50K
30,Self-emp-not-inc,464914,10th,1,Married-civ-spouse,Exec-managerial,Own-child,White,Female,28547,2066,7,Philippines,>50K
51,Self-emp-inc,692716,Masters,3,Married-AF-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,70613,1463,36,Portugal,<=50K
80,Self-emp-inc,754170,11th,13,Separated,Prof-specialty,Wife,Other,Male,34184,4078,70,Mexico,<=50K
18,Federal-gov,1111676,Assoc-voc,10,Separated,Farming-fishing,Not-in-family,White,Male,92919,2496,58,Thailand,<=50K
73,Self-emp-inc,184159,HS-grad,14,Married-spouse-absent,Transport-moving,Wife,White,Male,6370,2861,16,South,<=50K
53,Local-gov,1353090,Masters,1,Never-married,Handlers-cleaners,Own-child,White,Male,58292,1647,77,South,<=50K
70,Without-pay,178615,11th,14,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,30570,449,47,Laos,<=50K
66,Local-gov,954320,HS-grad,9,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,48810,708,86,Philippines,>50K
48,Self-emp-inc,322820,Masters,3,Separated,Transport-moving,Not-in-family,White,Female,74023,4208,79,Canada,>50K
39,Local-gov,1377130,10th,16,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Male,39553,3438,94,Germany,<=50K
63,Local-gov,887041,Preschool,6,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,66475,419,27,Columbia,<=50K
27,Never-worked,1409330,Preschool,6,Married-spouse-absent,Adm-clerical,Husband,White,Male,63725,2183,3,Canada,<=50K
60,Never-worked,1391658,1st-4th,13,Married-AF-spouse,Tech-support,Own-child,Black,Female,23623,1296,25,Vietnam,>50K
24,Self-emp-inc,408014,Prof-school,8,Widowed,Handlers-cleaners,Unmarried,Other,Male,57492,1531,27,India,<=50K
65,Never-worked,365608,Doctorate,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,4455,2999,65,Mexico,>50K
63,Without-pay,178603,Masters,10,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,60796,3300,55,Laos,>50K
23,Self-emp-not-inc,1076267,Preschool,15,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40030,1306,17,Germany,>50K
73,Local-gov,48693,10th,5,Widowed,Tech-support,Other-relative,Black,Male,1911,2070,11,El-Salvador,<=50K
47,Self-emp-not-inc,292208,10th,9,Married-spouse-absent,Farming-fishing,Husband,Black,Male,52993,955,73,United-States,<=50K
75,Federal-gov,1355825,7th-8th,4,Divorced,Priv-house-serv,Wife,White,Male,56543,3896,23,South,>50K
20,Private,951649,10th,5,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,3483,2002,96,Japan,>50K
30,Self-emp-inc,678530,Prof-school,16,Divorced,Transport-moving,Husband,Other,Female,54301,1682,93,Hungary,<=50K
53,Local-gov,215850,Some-college,7,Divorced,Craft-repair,Own-child,White,Female,28730,2930,17,Philippines,<=50K
30,Self-emp-inc,1261423,HS-grad,12,Never-married,Machine-op-inspct,Wife,White,Male,92720,1706,73,Honduras,<=50K
41,Private,1261855,12th,5,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,62510,2311,77,El-Salvador,<=50K
65,Federal-gov,80549,Masters,1,Never-married,Protective-serv,Husband,Other,Male,50528,1566,15,South,<=50K
27,Local-gov,1109798,9th,11,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,40575,1869,29,Dominican-Republic,<=50K
67,Without-pay,498675,9th,4,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,18050,625,54,Jamaica,<=50K
24,Self-emp-not-inc,1018476,HS-grad,8,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,60131,3393,48,South,<=50K
29,Federal-gov,448072,Doctorate,13,Never-married,Exec-managerial,Own-child,White,Female,66853,148,10,Haiti,>50K
60,Self-emp-not-inc,33956,HS-grad,10,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,76753,1188,16,Mexico,<=50K
75,Self-emp-not-inc,1126741,Some-college,1,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,92142,1585,99,Portugal,<=50K
29,Private,1248594,11th,11,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,33189,2415,88,Honduras,<=50K
39,Without-pay,1023216,Bachelors,7,Separated,Transport-moving,Own-child,Black,Male,59659,3737,83,Hungary,<=50K
85,Never-worked,235259,Preschool,4,Married-spouse-absent,Craft-repair,Unmarried,Black,Female,56781,4028,3,Thailand,<=50K
90,State-gov,677617,Assoc-acdm,11,Never-married,Sales,Unmarried,Black,Male,84989,234,58,Thailand,<=50K
59,Federal-gov,800843,10th,15,Divorced,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,98294,3412,53,El-Salvador,<=50K
50,Never-worked,1185186,9th,4,Widowed,Exec-managerial,Own-child,White,Male,14385,1365,98,Thailand,>50K
42,Federal-gov,1160280,5th-6th,1,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,66499,3392,78,Philippines,<=50K
62,Local-gov,1324767,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,53495,490,21,Philippines,<=50K
60,State-gov,945966,HS-grad,4,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,89936,493,97,El-Salvador,<=50K
38,State-gov,1401448,Some-college,5,Never-married,Farming-fishing,Wife,Other,Male,19925,4008,85,Haiti,<=50K
18,Federal-gov,1222897,11th,2,Married-civ-spouse,Prof-specialty,Wife,White,Female,72992,1594,50,Mexico,<=50K
28,Federal-gov,308116,12th,2,Married-spouse-absent,Craft-repair,Other-relative,White,Male,30444,557,93,Germany,>50K
87,Self-emp-inc,1060049,Bachelors,7,Divorced,Adm-clerical,Own-child,Black,Male,94695,2228,2,Laos,<=50K
47,State-gov,138188,Doctorate,10,Married-spouse-absent,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,81787,1564,67,Honduras,<=50K
52,State-gov,1129852,Prof-school,16,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Female,63012,2432,25,Cuba,<=50K
51,Federal-gov,339504,5th-6th,8,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,67447,3115,86,United-States,<=50K
74,State-gov,453899,Some-college,14,Divorced,Craft-repair,Other-relative,White,Female,99894,4035,15,United-States,<=50K
21,Self-emp-not-inc,860802,5th-6th,15,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,83521,1723,5,Dominican-Republic,>50K
23,Federal-gov,572646,Doctorate,8,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,619,1492,7,India,<=50K
37,Never-worked,969481,7th-8th,9,Married-AF-spouse,Armed-Forces,Own-child,Other,Female,7441,2981,87,Thailand,<=50K
53,State-gov,753490,9th,7,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,98456,3767,62,South,<=50K
66,State-gov,952388,5th-6th,13,Widowed,Exec-managerial,Own-child,Black,Male,72940,759,39,Columbia,<=50K
53,Without-pay,878697,Doctorate,1,Never-married,Handlers-cleaners,Other-relative,Other,Male,98667,1507,60,Mexico,>50K
49,Local-gov,316800,7th-8th,16,Married-civ-spouse,Protective-serv,Own-child,Black,Female,61934,1336,59,Mexico,<=50K
86,State-gov,1034654,Assoc-acdm,8,Married-AF-spouse,Protective-serv,Unmarried,White,Male,13455,331,3,Haiti,>50K
28,Federal-gov,1429305,Some-college,3,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,48767,4269,94,Thailand,<=50K
59,Without-pay,833488,5th-6th,5,Separated,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,92320,3350,79,Philippines,>50K
57,State-gov,909809,Preschool,9,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,54550,2917,19,Laos,<=50K
52,Local-gov,1062422,Doctorate,1,Divorced,Farming-fishing,Not-in-family,Black,Female,16695,1569,29,Japan,<=50K
76,Self-emp-not-inc,137364,Bachelors,13,Married-AF-spouse,Farming-fishing,Wife,Other,Male,71979,2603,67,Germany,>50K
36,Without-pay,235111,Assoc-voc,14,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,97033,2797,24,Canada,<=50K
87,Self-emp-inc,837263,Prof-school,10,Separated,Tech-support,Wife,White,Female,69576,544,74,Japan,<=50K
41,Self-emp-inc,595618,Assoc-voc,12,Married-AF-spouse,Exec-managerial,Own-child,Black,Male,45003,3315,16,Canada,>50K
57,Private,1035074,Bachelors,2,Divorced,Exec-managerial,Not-in-family,Black,Female,21429,2063,85,Hungary,<=50K
55,Self-emp-not-inc,1362255,7th-8th,16,Married-AF-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,60391,4016,74,Dominican-Republic,>50K
79,Self-emp-not-inc,1168662,7th-8th,7,Separated,Transport-moving,Unmarried,White,Male,94301,303,5,Honduras,>50K
49,Private,332972,HS-grad,8,Married-civ-spouse,Sales,Wife,White,Female,36562,2486,33,Thailand,<=50K
38,Private,466404,12th,5,Never-married,Exec-managerial,Own-child,White,Female,67149,2514,28,Jamaica,>50K
18,Self-emp-inc,224632,7th-8th,8,Separated,Exec-managerial,Other-relative,Other,Male,94271,3194,32,South,<=50K
43,Without-pay,156573,Masters,1,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,86410,3121,36,Hungary,<=50K
78,Without-pay,1113196,HS-grad,9,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,59556,1066,20,India,<=50K
17,Self-emp-not-inc,1035153,11th,5,Divorced,Exec-managerial,Own-child,White,Male,39177,3963,24,Dominican-Republic,<=50K
83,Federal-gov,299673,Assoc-acdm,15,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,93755,1513,51,Columbia,>50K
57,Without-pay,1054090,Bachelors,3,Never-married,Farming-fishing,Own-child,White,Male,81004,1498,86,India,<=50K
27,State-gov,688684,1st-4th,4,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Male,19966,1031,97,Puerto-Rico,<=50K
39,Never-worked,1307248,Prof-school,11,Married-AF-spouse,Tech-support,Husband,Other,Male,30650,92,12,Hungary,<=50K
57,Federal-gov,1064454,Assoc-acdm,2,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,46441,4032,39,Portugal,<=50K
40,Self-emp-not-inc,412267,Bachelors,11,Separated,Transport-moving,Unmarried,White,Female,13904,4217,69,United-States,<=50K
25,Self-emp-not-inc,728949,7th-8th,11,Married-civ-spouse,Sales,Wife,White,Male,68512,4106,30,El-Salvador,>50K
66,State-gov,357347,Bachelors,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,21929,2392,93,Thailand,<=50K
66,Private,1344821,9th,9,Married-spouse-absent,Sales,Other-relative,White,Male,25977,270,53,Hungary,<=50K
25,Federal-gov,772649,Prof-school,13,Married-AF-spouse,Tech-support,Not-in-family,Black,Female,79728,1202,46,Laos,>50K
37,Self-emp-inc,1310289,Masters,10,Married-AF-spouse,Exec-managerial,Own-child,Black,Male,71786,2543,82,Germany,<=50K
35,Never-worked,767819,Preschool,13,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo,Male,4296,4177,31,Cuba,>50K
65,Never-worked,755703,12th,15,Never-married,Prof-specialty,Other-relative,Black,Male,6804,3793,74,Cuba,<=50K
71,Federal-gov,285633,10th,5,Never-married,Armed-Forces,Not-in-family,Other,Female,6810,4099,26,Germany,<=50K
70,Local-gov,1432530,HS-grad,15,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,214,307,59,Columbia,>50K
86,Federal-gov,1006607,Assoc-acdm,10,Divorced,Machine-op-inspct,Husband,Other,Male,69806,3547,76,Germany,>50K
73,Without-pay,443560,Doctorate,7,Separated,Farming-fishing,Unmarried,White,Female,257,2706,66,India,<=50K
40,Self-emp-inc,1253409,Assoc-voc,14,Married-spouse-absent,Handlers-cleaners,Husband,Black,Female,16335,1917,91,Laos,<=50K
24,State-gov,358004,5th-6th,12,Married-AF-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,66934,2065,51,El-Salvador,>50K
62,Never-worked,155500,5th-6th,12,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,20025,3907,61,El-Salvador,<=50K
84,Self-emp-not-inc,1002984,1st-4th,8,Divorced,Machine-op-inspct,Other-relative,White,Male,66094,3486,51,Columbia,<=50K
89,Self-emp-not-inc,1118334,Masters,1,Never-married,Armed-Forces,Wife,White,Female,60486,3837,28,Cuba,>50K
34,Federal-gov,858922,Assoc-acdm,9,Divorced,Sales,Other-relative,Amer-Indian-Eskimo,Female,824,1273,73,United-States,<=50K
34,Without-pay,1066938,Doctorate,13,Married-spouse-absent,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,69050,418,28,Vietnam,<=50K
19,State-gov,383449,Preschool,14,Married-spouse-absent,Sales,Other-relative,Black,Female,42885,3338,21,India,<=50K
27,Self-emp-not-inc,422743,Doctorate,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,18368,3572,2,India,>50K
58,Self-emp-inc,560859,Assoc-acdm,5,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,58207,865,2,Columbia,>50K
57,State-gov,319086,11th,12,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,78590,1267,49,Dominican-Republic,<=50K
44,Never-worked,356725,5th-6th,2,Married-spouse-absent,Other-service,Own-child,Other,Female,30136,3883,6,Portugal,<=50K
39,Federal-gov,82661,Bachelors,15,Separated,Protective-serv,Husband,Asian-Pac-Islander,Male,75096,2648,86,Honduras,<=50K
78,Private,362564,10th,11,Married-spouse-absent,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,67236,3681,55,Haiti,<=50K
51,Private,821455,Prof-school,13,Widowed,Exec-managerial,Unmarried,Black,Female,24202,3676,65,United-States,>50K
76,Private,555597,10th,5,Married-AF-spouse,Priv-house-serv,Husband,Other,Male,58184,1895,31,Hungary,>50K
88,Self-emp-not-inc,646707,12th,10,Never-married,Adm-clerical,Wife,Black,Female,21794,60,87,Hungary,>50K
40,Federal-gov,1378387,Some-college,5,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,14359,1360,92,Haiti,<=50K
32,Self-emp-inc,21749,5th-6th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,73530,3291,80,Columbia,>50K
87,Self-emp-inc,1246360,5th-6th,3,Divorced,Armed-Forces,Unmarried,Other,Female,53933,2852,32,Honduras,<=50K
63,Without-pay,61254,Prof-school,3,Married-spouse-absent,Prof-specialty,Own-child,White,Male,44673,1180,35,Mexico,<=50K
38,Federal-gov,769698,11th,16,Divorced,Armed-Forces,Other-relative,Other,Female,82104,2396,35,Jamaica,>50K
63,State-gov,204652,Doctorate,2,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,31839,672,20,Puerto-Rico,<=50K
55,Local-gov,718483,9th,14,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,78479,896,5,Philippines,<=50K
84,Self-emp-not-inc,1334653,Masters,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,6621,210,43,Laos,<=50K
35,Never-worked,58813,Doctorate,12,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,10392,2813,8,Hungary,>50K
90,Federal-gov,761332,Masters,11,Never-married,Handlers-cleaners,Other-relative,Black,Female,34608,549,45,South,>50K
86,Without-pay,695611,9th,9,Married-spouse-absent,Priv-house-serv,Unmarried,White,Male,97043,1209,7,Germany,>50K
30,Private,679309,1st-4th,15,Married-spouse-absent,Other-service,Other-relative,Black,Male,6361,2310,67,Vietnam,<=50K
29,Without-pay,934298,Some-college,1,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,39219,4222,57,El-Salvador,<=50K
56,State-gov,494581,7th-8th,9,Married-spouse-absent,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,8233,2040,9,United-States,<=50K
20,Self-emp-not-inc,1163130,12th,16,Separated,Protective-serv,Other-relative,Asian-Pac-Islander,Male,30947,3019,37,Portugal,<=50K
39,Without-pay,364220,Masters,10,Divorced,Handlers-cleaners,Other-relative,White,Male,45913,4154,8,India,<=50K
49,State-gov,538463,HS-grad,4,Married-spouse-absent,Sales,Wife,Other,Female,69649,1614,57,Puerto-Rico,<=50K
88,Never-worked,704703,10th,4,Widowed,Priv-house-serv,Husband,Black,Female,59153,1360,99,Philippines,<=50K
90,Self-emp-not-inc,1371247,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,70475,3416,36,Thailand,>50K
28,Never-worked,800926,12th,11,Divorced,Protective-serv,Not-in-family,Other,Female,94821,1815,14,Haiti,>50K
82,Without-pay,1254186,1st-4th,9,Separated,Machine-op-inspct,Husband,Other,Female,79182,2796,84,Mexico,<=50K
23,Self-emp-inc,218742,Bachelors,1,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,80742,2057,10,Cuba,<=50K
72,Self-emp-inc,133835,Preschool,5,Separated,Handlers-cleaners,Husband,White,Male,52328,1619,82,United-States,>50K
79,Self-emp-inc,753679,7th-8th,8,Divorced,Sales,Own-child,White,Male,60302,1556,66,India,<=50K
82,Federal-gov,1346946,Bachelors,8,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,81869,3159,10,Puerto-Rico,<=50K
33,Never-worked,358262,12th,10,Divorced,Sales,Husband,Asian-Pac-Islander,Female,73763,3249,31,Germany,<=50K
83,Without-pay,341652,Prof-school,10,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,55827,3463,78,Canada,<=50K
25,Self-emp-not-inc,231265,5th-6th,8,Never-married,Protective-serv,Husband,Black,Male,96629,4089,24,Dominican-Republic,<=50K
55,Self-emp-not-inc,1377055,11th,12,Divorced,Priv-house-serv,Other-relative,Black,Male,19434,4137,75,Dominican-Republic,<=50K
51,Private,148393,Bachelors,11,Never-married,Handlers-cleaners,Not-in-family,Other,Female,60335,3659,3,Laos,<=50K
40,Local-gov,944502,1st-4th,12,Never-married,Craft-repair,Own-child,Other,Male,17394,2033,99,Mexico,<=50K
18,Self-emp-inc,574375,Bachelors,6,Divorced,Craft-repair,Other-relative,Black,Female,70568,2178,43,Columbia,<=50K
74,Without-pay,621150,HS-grad,1,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3824,1878,51,Germany,<=50K
41,Without-pay,1062902,Assoc-acdm,16,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,572,1941,43,Canada,<=50K
65,Self-emp-not-inc,657409,Doctorate,14,Widowed,Farming-fishing,Not-in-family,Other,Male,61391,2820,86,Portugal,>50K
47,State-gov,46365,10th,5,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,29947,2453,36,United-States,<=50K
44,Without-pay,844151,12th,12,Separated,Machine-op-inspct,Wife,Other,Male,28820,2400,73,Portugal,<=50K
82,Never-worked,50277,9th,6,Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Female,65374,4205,55,Laos,<=50K
23,State-gov,1259626,Masters,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,19815,2088,37,Hungary,<=50K
71,Self-emp-inc,1410091,Prof-school,3,Married-civ-spouse,Prof-specialty,Other-relative,Other,Male,60910,1376,8,Honduras,<=50K
72,Never-worked,1249352,5th-6th,6,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Female,41242,1205,14,Thailand,<=50K
45,Self-emp-inc,623692,1st-4th,9,Widowed,Protective-serv,Husband,Other,Male,78451,1328,48,El-Salvador,>50K
36,Without-pay,625559,12th,12,Separated,Exec-managerial,Husband,White,Male,28406,1795,80,Honduras,<=50K
17,Federal-gov,877056,7th-8th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,34824,2410,57,Vietnam,<=50K
